frame,epoch,capture_ms,mean_luma,dark_fraction
138,1789847689.592298,11.290,80.240,0.000067
139,1789847689.642733,11.666,79.608,0.000067
140,1789847689.692861,11.784,79.305,0.000067
141,1789847689.742172,11.035,78.616,0.000067
142,1789847689.792119,10.906,77.997,0.000067
143,1789847689.842177,10.904,77.997,0.000067
144,1789847689.892193,10.858,78.616,0.000067
145,1789847689.942486,11.090,79.075,0.000067
146,1789847689.992945,11.488,79.869,0.000067
147,1789847690.042682,11.165,80.651,0.000067
148,1789847690.092637,11.039,81.107,0.000067
149,1789847690.142715,11.060,81.544,0.000067
150,1789847690.192687,10.973,82.329,0.000067
151,1789847690.242748,10.976,82.977,0.000067
152,1789847690.292917,11.082,83.275,0.000067
153,1789847690.342722,10.825,83.528,0.000067
154,1789847690.392380,10.422,83.729,0.000067
155,1789847690.442716,10.678,84.171,0.000067
156,1789847690.493016,10.936,84.510,0.000067
157,1789847690.543100,11.002,84.690,0.000067
158,1789847690.593003,10.848,84.602,0.000067
159,1789847690.642647,10.433,84.666,0.000067
160,1789847690.692794,10.519,85.163,0.000067
161,1789847690.742950,10.615,85.360,0.000067
162,1789847690.792916,10.522,85.206,0.000067
163,1789847690.842977,10.503,85.506,0.000067
164,1789847690.893082,10.529,85.329,0.000067
165,1789847690.941868,9.257,84.924,0.000067
166,1789847690.991794,9.123,84.854,0.000067
167,1789847691.042794,10.062,84.533,0.000067
168,1789847691.092780,9.970,84.707,0.000067
169,1789847691.142355,9.486,84.569,0.000067
170,1789847691.192350,9.420,84.412,0.000067
171,1789847691.242775,9.814,83.887,0.000067
172,1789847691.292826,9.805,83.742,0.000067
173,1789847691.342993,9.915,83.671,0.000067
174,1789847691.392698,9.559,83.014,0.000067
175,1789847691.442873,9.675,82.264,0.000067
176,1789847691.492933,9.677,81.900,0.000067
177,1789847691.542951,9.632,81.496,0.000067
178,1789847691.592885,9.484,80.680,0.000067
179,1789847691.642726,9.266,80.251,0.000067
180,1789847691.692694,9.174,79.451,0.000067
181,1789847691.742274,8.694,78.786,0.000067
182,1789847691.792701,9.040,78.388,0.000067
183,1789847691.842394,8.674,77.496,0.000067
184,1789847691.892913,9.105,78.388,0.000067
185,1789847691.942632,8.741,78.786,0.000067
186,1789847691.992774,8.801,79.451,0.000067
187,1789847692.042925,8.872,80.251,0.000067
188,1789847692.092888,8.810,80.945,0.000067
189,1789847692.142405,8.268,81.256,0.000067
190,1789847692.192115,7.902,81.916,0.000067
191,1789847692.243083,8.810,82.264,0.000067
192,1789847692.292493,8.160,83.014,0.000067
193,1789847692.342645,8.252,83.671,0.000067
194,1789847692.392581,8.112,83.742,0.000067
195,1789847692.442611,8.062,83.887,0.000067
196,1789847692.492629,8.021,84.412,0.000067
197,1789847692.542648,7.976,84.569,0.000067
198,1789847692.592853,8.104,84.707,0.000067
199,1789847692.642720,7.910,84.533,0.000067
200,1789847692.692575,7.686,84.937,0.000067
201,1789847692.742749,7.786,85.256,0.000067
202,1789847692.792376,7.354,85.318,0.000067
203,1789847692.842520,7.440,85.506,0.000067
204,1789847692.892568,7.429,85.206,0.000067
205,1789847692.942955,7.742,85.360,0.000067
206,1789847692.993414,8.127,85.163,0.000067
207,1789847693.043221,7.874,84.666,0.000067
208,1789847693.092996,7.588,84.602,0.000067
209,1789847693.142957,7.489,84.690,0.000067
210,1789847693.192589,7.057,84.510,0.000067
211,1789847693.242474,6.863,84.171,0.000067
212,1789847693.292658,6.964,83.729,0.000067
213,1789847693.351336,15.498,83.727,0.000067
214,1789847693.401606,15.708,82.920,0.000067
215,1789847693.451494,15.510,82.630,0.000067
216,1789847693.501466,15.421,82.012,0.000067
217,1789847693.550930,14.851,81.796,0.000067
218,1789847693.601233,15.075,81.080,0.000067
219,1789847693.651023,14.807,80.240,0.000067
220,1789847693.701050,14.773,79.608,0.000067
221,1789847693.750790,14.432,79.305,0.000067
222,1789847693.801432,14.996,78.549,0.000067
223,1789847693.851453,14.953,77.591,0.000067
224,1789847693.900779,14.218,77.871,0.000067
225,1789847693.951167,14.528,78.594,0.000067
226,1789847694.000849,14.145,79.440,0.000067
227,1789847694.051514,14.735,80.114,0.000067
228,1789847694.101307,14.468,80.651,0.000067
229,1789847694.150811,13.914,81.107,0.000067
230,1789847694.201170,14.214,81.544,0.000067
231,1789847694.250854,13.841,82.329,0.000067
232,1789847694.301317,14.239,82.977,0.000067
233,1789847694.351376,14.236,83.275,0.000067
234,1789847694.401433,14.234,83.528,0.000067
235,1789847694.451037,13.775,84.117,0.000067
236,1789847694.500864,13.545,84.379,0.000067
237,1789847694.550840,13.461,84.283,0.000067
238,1789847694.600896,13.456,84.331,0.000067
239,1789847694.651365,13.845,84.678,0.000067
240,1789847694.700937,13.338,85.012,0.000067
241,1789847694.750702,13.043,85.160,0.000067
242,1789847694.801331,13.609,85.360,0.000067
243,1789847694.850921,13.139,85.206,0.000067
244,1789847694.891941,4.079,85.106,0.000067
245,1789847694.942227,4.245,85.106,0.000067
246,1789847694.992188,4.096,85.106,0.000067
247,1789847695.042240,3.992,85.106,0.000067
248,1789847695.092413,4.035,85.106,0.000067
249,1789847695.142630,4.173,85.106,0.000067
250,1789847695.192957,4.440,85.106,0.000067
251,1789847695.243181,4.588,85.106,0.000067
252,1789847695.293003,4.327,85.106,0.000067
253,1789847695.342953,4.171,85.106,0.000067
254,1789847695.392901,4.033,85.106,0.000067
255,1789847695.443282,4.338,85.106,0.000067
256,1789847695.493611,4.556,85.106,0.000067
257,1789847695.543568,4.436,85.106,0.000067
258,1789847695.593570,4.417,85.106,0.000067
259,1789847695.643494,4.267,85.106,0.000067
260,1789847695.693474,4.189,85.106,0.000067
261,1789847695.743927,4.583,85.106,0.000067
262,1789847695.794230,4.799,85.106,0.000067
263,1789847695.844335,4.826,85.106,0.000067
264,1789847695.894667,5.076,85.106,0.000067
265,1789847695.944800,5.130,85.106,0.000067
266,1789847695.994816,5.071,85.106,0.000067
267,1789847696.044930,5.100,85.106,0.000067
268,1789847696.094908,5.021,85.106,0.000067
269,1789847696.146430,6.484,85.106,0.000067
270,1789847696.194898,4.883,85.106,0.000067
271,1789847696.245522,5.381,85.106,0.000067
272,1789847696.295839,5.624,85.106,0.000067
273,1789847696.345559,5.202,85.106,0.000067
274,1789847696.396103,5.691,85.106,0.000067
275,1789847696.446346,5.868,85.106,0.000067
276,1789847696.496264,5.730,85.106,0.000067
277,1789847696.546501,5.885,85.106,0.000067
278,1789847696.596521,5.850,85.106,0.000067
279,1789847696.646535,5.806,85.106,0.000067
