frame,epoch,capture_ms,mean_luma,dark_fraction
254,1789846869.792722,7.590,85.320,0.000067
255,1789846869.842600,7.403,85.320,0.000067
256,1789846869.892141,6.881,85.320,0.000067
257,1789846869.942760,7.442,85.320,0.000067
258,1789846869.992802,7.423,85.320,0.000067
259,1789846870.042866,7.409,85.320,0.000067
260,1789846870.092578,6.972,85.320,0.000067
261,1789846870.142702,6.973,85.320,0.000067
262,1789846870.192828,7.024,85.320,0.000067
263,1789846870.243010,7.125,85.320,0.000067
264,1789846870.293171,7.207,85.320,0.000067
265,1789846870.343721,7.599,85.320,0.000067
266,1789846870.393560,7.352,85.320,0.000067
267,1789846870.443497,7.214,85.320,0.000067
268,1789846870.493712,7.370,85.320,0.000067
269,1789846870.543766,7.354,85.320,0.000067
270,1789846870.593856,7.385,85.320,0.000067
271,1789846870.643766,7.218,85.320,0.000067
272,1789846870.693361,6.735,85.320,0.000067
273,1789846870.743902,7.175,85.320,0.000067
274,1789846870.793679,6.855,85.320,0.000067
275,1789846870.844131,7.202,85.320,0.000067
276,1789846870.894177,7.168,85.320,0.000067
277,1789846870.944440,7.307,85.320,0.000067
278,1789846870.994323,7.110,85.320,0.000067
279,1789846871.044291,7.004,85.320,0.000067
