frame,epoch,capture_ms,mean_luma,dark_fraction
125,1789847522.359596,54.742,33.705,0.000067
126,1789847522.424359,57.642,33.705,0.000067
127,1789847522.486733,55.421,33.705,0.000067
128,1789847522.552565,58.839,33.705,0.000067
129,1789847522.616941,55.399,84.154,0.000067
130,1789847522.684883,53.973,84.331,0.000067
131,1789847522.747980,49.053,84.892,0.000067
132,1789847522.823285,61.210,33.705,0.000067
133,1789847522.889882,59.629,33.705,0.000067
134,1789847522.952983,55.980,33.705,0.000067
135,1789847523.016517,56.552,33.705,0.000067
136,1789847523.081041,57.697,33.705,0.000067
137,1789847523.145544,57.650,33.705,0.000067
138,1789847523.210563,55.915,33.705,0.000067
139,1789847523.273924,56.412,33.705,0.000067
140,1789847523.338393,55.489,33.705,0.000067
141,1789847523.402379,57.063,33.705,0.000067
142,1789847523.465981,56.764,33.705,0.000067
143,1789847523.527801,54.769,33.705,0.000067
144,1789847523.591769,57.076,33.705,0.000067
145,1789847523.643826,45.113,81.544,0.000067
146,1789847523.716451,53.585,33.705,0.000067
147,1789847523.779486,53.996,33.705,0.000067
148,1789847523.843180,54.593,33.705,0.000067
149,1789847523.905636,53.470,33.705,0.000067
150,1789847523.969119,56.319,33.705,0.000067
151,1789847524.039307,61.112,78.178,0.000067
152,1789847524.114405,55.677,33.705,0.000067
153,1789847524.182102,58.591,80.251,0.000067
154,1789847524.257498,56.160,33.705,0.000067
155,1789847524.323395,56.798,81.900,0.000067
156,1789847524.389573,52.196,82.587,0.000067
157,1789847524.462853,59.223,33.705,0.000067
158,1789847524.527114,55.224,33.705,0.000067
159,1789847524.591658,55.569,33.705,0.000067
160,1789847524.655337,54.671,33.705,0.000067
161,1789847524.721533,57.269,33.705,0.000067
162,1789847524.789609,58.992,84.896,0.000067
163,1789847524.866233,57.471,33.705,0.000067
164,1789847524.928810,53.506,33.705,0.000067
165,1789847524.983157,47.456,85.106,0.000067
166,1789847525.058268,56.138,33.705,0.000067
167,1789847525.124606,57.335,33.705,0.000067
168,1789847525.192457,58.856,84.896,0.000067
169,1789847525.270239,58.725,33.705,0.000067
170,1789847525.331901,52.430,33.705,0.000067
171,1789847525.388227,49.449,84.058,0.000067
172,1789847525.452125,49.855,83.742,0.000067
173,1789847525.515779,49.545,83.324,0.000067
174,1789847525.578430,48.684,82.630,0.000067
175,1789847525.641762,49.257,82.278,0.000067
176,1789847525.716267,60.424,33.705,0.000067
177,1789847525.779874,56.558,33.705,0.000067
178,1789847525.846667,57.752,79.451,0.000067
179,1789847525.909671,49.097,78.995,0.000067
180,1789847525.974304,50.663,77.997,0.000067
181,1789847526.047736,59.414,33.705,0.000067
182,1789847526.100971,46.310,78.786,0.000067
183,1789847526.175518,60.573,33.705,0.000067
184,1789847526.239292,56.879,33.705,0.000067
185,1789847526.300364,54.244,33.705,0.000067
186,1789847526.365973,58.596,33.705,0.000067
187,1789847526.432237,59.198,33.705,0.000067
188,1789847526.494465,55.292,33.705,0.000067
189,1789847526.558225,56.711,33.705,0.000067
190,1789847526.611052,45.878,84.259,0.000067
191,1789847526.686562,61.425,33.705,0.000067
192,1789847526.752136,58.657,33.705,0.000067
193,1789847526.817041,55.855,33.705,0.000067
194,1789847526.881459,55.241,33.705,0.000067
195,1789847526.946093,55.516,33.705,0.000067
196,1789847526.972306,17.226,85.206,0.000067
197,1789847527.009460,4.312,85.206,0.000067
198,1789847527.059441,4.233,85.206,0.000067
199,1789847527.109758,4.493,85.206,0.000067
200,1789847527.159635,4.311,85.106,0.000067
201,1789847527.209664,4.279,85.106,0.000067
202,1789847527.260035,4.564,85.106,0.000067
203,1789847527.310015,4.468,85.106,0.000067
204,1789847527.360014,4.381,85.106,0.000067
205,1789847527.410275,4.563,85.106,0.000067
206,1789847527.460414,4.619,85.106,0.000067
207,1789847527.510357,4.504,85.106,0.000067
208,1789847527.560540,4.607,85.106,0.000067
209,1789847527.610764,4.754,85.106,0.000067
210,1789847527.660810,4.743,85.106,0.000067
211,1789847527.711036,4.874,85.106,0.000067
212,1789847527.761199,4.978,85.106,0.000067
213,1789847527.811800,5.457,85.106,0.000067
214,1789847527.862177,5.727,85.106,0.000067
215,1789847527.912161,5.588,85.106,0.000067
216,1789847527.961981,5.246,85.106,0.000067
217,1789847528.012165,5.351,85.106,0.000067
218,1789847528.062680,5.714,85.106,0.000067
219,1789847528.112766,5.646,85.106,0.000067
220,1789847528.163195,5.936,85.106,0.000067
221,1789847528.213048,5.664,85.106,0.000067
222,1789847528.262960,5.513,85.106,0.000067
223,1789847528.314130,6.566,85.106,0.000067
224,1789847528.364180,6.531,85.106,0.000067
225,1789847528.414277,6.572,85.106,0.000067
226,1789847528.464392,6.626,85.106,0.000067
227,1789847528.514234,6.405,85.106,0.000067
228,1789847528.564371,6.433,85.106,0.000067
229,1789847528.614732,6.732,85.106,0.000067
230,1789847528.664634,6.521,85.106,0.000067
231,1789847528.714583,6.412,85.106,0.000067
232,1789847528.764831,6.555,85.106,0.000067
233,1789847528.815620,7.286,85.106,0.000067
234,1789847528.865679,7.286,85.106,0.000067
235,1789847528.915639,7.183,85.106,0.000067
236,1789847528.965918,7.396,85.106,0.000067
237,1789847529.016021,7.435,85.106,0.000067
238,1789847529.065843,7.200,85.106,0.000067
239,1789847529.115887,7.181,85.106,0.000067
240,1789847529.166030,7.240,85.106,0.000067
241,1789847529.216126,7.255,85.106,0.000067
242,1789847529.266196,7.243,85.106,0.000067
243,1789847529.316429,7.343,85.106,0.000067
244,1789847529.366483,7.335,85.106,0.000067
245,1789847529.417033,7.827,85.106,0.000067
246,1789847529.467126,7.862,85.106,0.000067
247,1789847529.516227,6.814,85.106,0.000067
248,1789847529.566864,7.375,85.106,0.000067
249,1789847529.616967,7.402,85.106,0.000067
250,1789847529.667284,7.510,85.106,0.000067
251,1789847529.717156,7.277,85.106,0.000067
252,1789847529.767536,7.546,85.106,0.000067
253,1789847529.817152,7.048,85.106,0.000067
254,1789847529.867225,7.063,85.106,0.000067
255,1789847529.917255,6.969,85.106,0.000067
256,1789847529.967790,7.423,85.106,0.000067
257,1789847530.017884,7.436,85.106,0.000067
258,1789847530.068109,7.558,85.106,0.000067
259,1789847530.118023,7.376,85.106,0.000067
260,1789847530.167851,7.088,85.106,0.000067
261,1789847530.217981,7.160,85.106,0.000067
262,1789847530.268189,7.288,85.106,0.000067
263,1789847530.318145,7.127,85.106,0.000067
264,1789847530.368225,7.113,85.106,0.000067
265,1789847530.418183,7.032,85.106,0.000067
266,1789847530.468621,7.412,85.106,0.000067
267,1789847530.518435,7.168,85.106,0.000067
268,1789847530.568723,7.372,85.106,0.000067
269,1789847530.618571,7.137,85.106,0.000067
270,1789847530.668906,7.400,85.106,0.000067
271,1789847530.718943,7.356,85.106,0.000067
272,1789847530.768751,7.029,85.106,0.000067
273,1789847530.818981,7.181,85.106,0.000067
274,1789847530.868510,6.636,85.106,0.000067
275,1789847530.919039,7.080,85.106,0.000067
276,1789847530.969583,7.506,85.106,0.000067
277,1789847531.019147,6.991,85.106,0.000067
278,1789847531.069172,6.943,85.106,0.000067
279,1789847531.119217,6.944,85.106,0.000067
