frame,epoch,capture_ms,mean_luma,dark_fraction
138,1789848255.180740,15.494,80.240,0.000067
139,1789848255.229769,14.464,79.608,0.000067
140,1789848255.280671,15.308,79.305,0.000067
141,1789848255.330531,15.089,78.549,0.000067
142,1789848255.381214,15.695,77.591,0.000067
143,1789848255.431312,15.732,77.871,0.000067
144,1789848255.480702,15.060,78.594,0.000067
145,1789848255.531060,15.360,79.440,0.000067
146,1789848255.580275,14.513,79.869,0.000067
147,1789848255.630720,14.871,80.651,0.000067
148,1789848255.680830,14.907,81.107,0.000067
149,1789848255.730181,14.171,81.544,0.000067
150,1789848255.780775,14.678,82.329,0.000067
151,1789848255.829669,13.493,82.977,0.000067
152,1789848255.880701,14.465,83.275,0.000067
153,1789848255.930639,14.342,83.528,0.000067
154,1789848255.980762,14.406,84.117,0.000067
155,1789848256.029564,13.129,84.379,0.000067
156,1789848256.080172,13.658,84.283,0.000067
157,1789848256.130598,14.019,84.331,0.000067
158,1789848256.179552,12.896,84.678,0.000067
159,1789848256.231068,14.335,84.666,0.000067
160,1789848256.280186,13.394,85.163,0.000067
161,1789848256.330609,13.758,85.360,0.000067
162,1789848256.380754,13.810,85.206,0.000067
163,1789848256.431139,14.115,85.506,0.000067
164,1789848256.480459,13.382,85.329,0.000067
165,1789848256.530673,13.535,84.924,0.000067
166,1789848256.579832,12.633,84.854,0.000067
167,1789848256.630698,13.416,84.892,0.000067
168,1789848256.681402,14.040,84.678,0.000067
169,1789848256.730732,13.282,84.381,0.000067
170,1789848256.780826,13.299,84.053,0.000067
171,1789848256.830320,12.734,84.102,0.000067
172,1789848256.881058,13.413,83.742,0.000067
173,1789848256.931121,13.403,83.671,0.000067
174,1789848256.981251,13.451,83.014,0.000067
175,1789848257.030049,12.162,82.264,0.000067
176,1789848257.080183,12.203,81.900,0.000067
177,1789848257.131362,13.321,81.496,0.000067
178,1789848257.180049,11.928,80.680,0.000067
179,1789848257.231074,12.869,79.885,0.000067
180,1789848257.281128,12.864,79.462,0.000067
181,1789848257.330658,12.334,78.995,0.000067
182,1789848257.380729,12.325,78.104,0.000067
183,1789848257.431143,12.658,77.625,0.000067
184,1789848257.480360,11.782,78.178,0.000067
185,1789848257.531110,12.449,78.786,0.000067
186,1789848257.581296,12.570,79.451,0.000067
187,1789848257.630757,11.974,80.251,0.000067
188,1789848257.680369,11.509,80.945,0.000067
189,1789848257.731152,12.233,81.256,0.000067
190,1789848257.781204,12.224,81.916,0.000067
191,1789848257.831258,12.215,82.638,0.000067
192,1789848257.880204,11.127,83.186,0.000067
193,1789848257.930894,11.741,83.361,0.000067
194,1789848257.980846,11.635,83.828,0.000067
195,1789848258.030168,10.897,84.259,0.000067
196,1789848258.081274,11.944,84.406,0.000067
197,1789848258.131081,11.692,84.350,0.000067
198,1789848258.180193,10.745,84.707,0.000067
199,1789848258.230091,10.582,84.533,0.000067
200,1789848258.281194,11.625,84.937,0.000067
201,1789848258.329996,10.364,85.256,0.000067
202,1789848258.380007,10.316,85.318,0.000067
203,1789848258.430677,10.897,85.106,0.000067
204,1789848258.481480,11.617,85.444,0.000067
205,1789848258.536163,16.214,85.165,0.000067
206,1789848258.580577,10.567,84.818,0.000067
207,1789848258.631300,11.183,84.912,0.000067
208,1789848258.681277,11.098,84.796,0.000067
209,1789848258.731066,10.828,84.462,0.000067
210,1789848258.781001,10.689,84.510,0.000067
211,1789848258.831219,10.848,84.171,0.000067
212,1789848258.881214,10.760,83.729,0.000067
213,1789848258.931206,10.672,83.786,0.000067
214,1789848258.981290,10.672,83.365,0.000067
215,1789848259.030222,9.546,82.630,0.000067
216,1789848259.081508,10.771,82.012,0.000067
217,1789848259.131332,10.503,81.796,0.000067
218,1789848259.179942,9.051,81.080,0.000067
219,1789848259.229955,8.987,80.240,0.000067
220,1789848259.281174,10.128,79.608,0.000067
221,1789848259.330694,9.613,79.305,0.000067
222,1789848259.381292,10.144,78.549,0.000067
223,1789848259.429718,8.473,77.591,0.000067
224,1789848259.480615,9.312,77.997,0.000067
225,1789848259.528275,6.912,78.616,0.000067
226,1789848259.581160,9.733,79.075,0.000067
227,1789848259.630488,9.006,79.869,0.000067
228,1789848259.681462,9.920,80.651,0.000067
229,1789848259.731148,9.546,81.107,0.000067
230,1789848259.781504,9.842,81.544,0.000067
231,1789848259.831125,9.375,82.329,0.000067
232,1789848259.881502,9.690,82.977,0.000067
233,1789848259.931343,9.472,83.275,0.000067
234,1789848259.981556,9.623,83.528,0.000067
235,1789848260.031328,9.331,84.117,0.000067
236,1789848260.081532,9.477,84.379,0.000067
237,1789848260.130568,8.462,84.283,0.000067
238,1789848260.181736,9.570,84.690,0.000067
239,1789848260.231505,9.280,84.602,0.000067
240,1789848260.281190,8.903,84.666,0.000067
241,1789848260.330372,8.025,85.163,0.000067
242,1789848260.381438,9.012,85.360,0.000067
243,1789848260.430431,7.945,85.206,0.000067
244,1789848260.476990,4.447,85.106,0.000067
245,1789848260.526947,4.338,85.106,0.000067
246,1789848260.577077,4.382,85.106,0.000067
247,1789848260.626920,4.160,85.106,0.000067
248,1789848260.677357,4.510,85.106,0.000067
249,1789848260.727302,4.368,85.106,0.000067
250,1789848260.777456,4.441,85.106,0.000067
251,1789848260.827732,4.626,85.106,0.000067
252,1789848260.877910,4.741,85.106,0.000067
253,1789848260.927843,4.614,85.106,0.000067
254,1789848260.977703,4.413,85.106,0.000067
255,1789848261.027846,4.496,85.106,0.000067
256,1789848261.078524,5.137,85.106,0.000067
257,1789848261.128482,5.010,85.106,0.000067
258,1789848261.178614,5.086,85.106,0.000067
259,1789848261.229241,5.654,85.106,0.000067
260,1789848261.279450,5.804,85.106,0.000067
261,1789848261.329492,5.755,85.106,0.000067
262,1789848261.379522,5.697,85.106,0.000067
263,1789848261.445495,21.610,85.106,0.000067
264,1789848261.480443,6.361,85.106,0.000067
265,1789848261.530147,5.991,85.106,0.000067
266,1789848261.580521,6.256,85.106,0.000067
267,1789848261.630645,6.318,85.106,0.000067
268,1789848261.681113,6.704,85.106,0.000067
269,1789848261.731229,6.762,85.106,0.000067
270,1789848261.781356,6.830,85.106,0.000067
271,1789848261.831474,6.880,85.106,0.000067
272,1789848261.881404,6.751,85.106,0.000067
273,1789848261.931589,6.856,85.106,0.000067
274,1789848261.981654,6.844,85.106,0.000067
275,1789848262.031607,6.688,85.106,0.000067
276,1789848262.082520,7.523,85.106,0.000067
277,1789848262.131952,6.855,85.106,0.000067
278,1789848262.182367,7.195,85.106,0.000067
279,1789848262.232399,7.166,85.106,0.000067
