epoch,hwnd,before,after,interleaved_rows,ms
1789847021.7540476,0x40db2,4a5f55,1c1c1c,0,3.5343170166015625
1789847021.767793,0x40db2,4b5e57,1c1c1c,0,4.37164306640625
1789847021.7804656,0x40db2,3d4844,1c1c1c,0,3.5088062286376953
1789847021.7957716,0x40db2,5d6862,1c1c1c,0,3.818988800048828
1789847021.8086684,0x40db2,435151,1c1c1c,0,4.545688629150391
1789847021.8211365,0x40db2,404d4e,1c1c1c,0,2.309560775756836
1789847021.8336422,0x40db2,405051,1c1c1c,0,4.093647003173828
1789847021.8477075,0x40db2,445456,1c1c1c,0,2.5568008422851562
1789847021.8611114,0x40db2,455556,1c1c1c,0,3.402233123779297
1789847021.872802,0x40db2,41504e,1c1c1c,0,2.307415008544922
1789847021.8869371,0x40db2,495955,1c1c1c,0,4.505395889282227
1789847021.8986897,0x40db2,506159,1c1c1c,0,2.3958683013916016
1789847021.9142191,0x40db2,45554d,1c1c1c,0,3.8442611694335938
1789847021.9275813,0x40db2,4e5d58,1c1c1c,0,2.2835731506347656
1789847021.9416308,0x40db2,506b62,1c1c1c,0,3.8862228393554688
1789847021.9520345,0x40db2,465a52,1c1c1c,0,2.0308494567871094
1789847021.9652429,0x40db2,5b6d66,1c1c1c,0,3.847360610961914
1789847021.9766946,0x40db2,58685c,1c1c1c,0,2.0813941955566406
