frame,epoch,capture_ms,mean_luma,dark_fraction
184,1789847019.042157,13.315,78.388,0.000067
185,1789847019.087815,8.896,78.786,0.000067
186,1789847019.138898,9.921,79.451,0.000067
187,1789847019.187587,8.528,33.705,0.000067
188,1789847019.238838,9.764,33.705,0.000067
189,1789847019.288803,9.649,33.705,0.000067
190,1789847019.338827,9.613,33.705,0.000067
191,1789847019.388426,9.153,33.705,0.000067
192,1789847019.439783,10.453,33.705,0.000067
193,1789847019.487917,8.526,33.705,0.000067
194,1789847019.538828,9.362,33.705,0.000067
195,1789847019.590359,10.835,33.705,0.000067
196,1789847019.641850,12.250,84.412,0.000067
197,1789847019.687130,7.447,84.569,0.000067
198,1789847019.737695,7.927,84.707,0.000067
199,1789847019.788278,8.425,84.533,0.000067
200,1789847019.837320,7.388,33.705,0.000067
201,1789847019.887201,7.188,33.705,0.000067
202,1789847019.938928,8.823,33.705,0.000067
203,1789847019.986902,6.720,33.705,0.000067
204,1789847020.038196,7.957,33.705,0.000067
205,1789847020.088214,7.920,33.705,0.000067
206,1789847020.138085,7.715,33.705,0.000067
207,1789847020.189693,9.237,33.705,0.000067
208,1789847020.240312,9.796,33.705,0.000067
209,1789847020.292696,12.101,84.331,0.000067
210,1789847020.342241,11.561,84.510,0.000067
211,1789847020.388293,7.530,84.171,0.000067
212,1789847020.438093,7.250,83.729,0.000067
213,1789847020.488830,7.907,33.705,0.000067
214,1789847020.542060,11.051,83.275,0.000067
215,1789847020.588564,7.496,82.977,0.000067
216,1789847020.640165,9.084,33.705,0.000067
217,1789847020.691823,10.668,81.544,0.000067
218,1789847020.736898,5.654,81.107,0.000067
219,1789847020.787828,6.508,33.705,0.000067
220,1789847020.838641,7.260,33.705,0.000067
221,1789847020.889698,8.258,33.705,0.000067
222,1789847020.942125,10.628,78.594,0.000067
223,1789847020.988545,6.972,77.997,0.000067
224,1789847021.040290,8.660,33.705,0.000067
225,1789847021.087332,5.668,78.549,0.000067
226,1789847021.136379,4.627,79.075,0.000067
227,1789847021.187767,5.935,79.869,0.000067
228,1789847021.238830,6.918,33.705,0.000067
229,1789847021.288556,6.562,33.705,0.000067
230,1789847021.339189,7.134,33.705,0.000067
231,1789847021.389310,7.232,33.705,0.000067
232,1789847021.439558,7.420,33.705,0.000067
233,1789847021.489136,6.938,33.705,0.000067
234,1789847021.540748,8.489,33.705,0.000067
235,1789847021.586050,3.731,83.729,0.000067
236,1789847021.638501,6.103,84.171,0.000067
237,1789847021.688258,5.795,33.705,0.000067
238,1789847021.739039,6.492,33.705,0.000067
239,1789847021.793016,10.412,33.705,0.000067
240,1789847021.838095,5.414,84.912,0.000067
241,1789847021.887869,5.126,85.163,0.000067
242,1789847021.938938,6.139,33.705,0.000067
243,1789847021.987998,5.121,33.705,0.000067
244,1789847022.037135,4.181,85.106,0.000067
245,1789847022.087086,3.939,85.106,0.000067
246,1789847022.137182,3.956,85.106,0.000067
247,1789847022.187215,3.928,85.106,0.000067
248,1789847022.237591,4.240,85.106,0.000067
249,1789847022.287288,3.857,85.106,0.000067
250,1789847022.337939,4.432,85.106,0.000067
251,1789847022.388163,4.567,85.106,0.000067
252,1789847022.438148,4.394,85.106,0.000067
253,1789847022.488140,4.275,85.106,0.000067
254,1789847022.538683,4.746,85.106,0.000067
255,1789847022.588933,4.791,85.106,0.000067
256,1789847022.638986,4.771,85.106,0.000067
257,1789847022.688966,4.688,85.106,0.000067
258,1789847022.739136,4.798,85.106,0.000067
259,1789847022.789735,5.337,85.106,0.000067
260,1789847022.839926,5.442,85.106,0.000067
261,1789847022.889766,5.209,85.106,0.000067
262,1789847022.940037,5.399,85.106,0.000067
263,1789847022.990806,6.088,85.106,0.000067
264,1789847023.041193,6.392,85.106,0.000067
265,1789847023.091279,6.376,85.106,0.000067
266,1789847023.141517,6.525,85.106,0.000067
267,1789847023.191128,6.038,85.106,0.000067
268,1789847023.241522,6.358,85.106,0.000067
269,1789847023.291630,6.350,85.106,0.000067
270,1789847023.341722,6.360,85.106,0.000067
271,1789847023.391841,6.306,85.106,0.000067
272,1789847023.442032,6.396,85.106,0.000067
273,1789847023.492120,6.411,85.106,0.000067
274,1789847023.542227,6.445,85.106,0.000067
275,1789847023.592241,6.400,85.106,0.000067
276,1789847023.642406,6.491,85.106,0.000067
277,1789847023.692588,6.600,85.106,0.000067
278,1789847023.742815,6.722,85.106,0.000067
279,1789847023.792809,6.616,85.106,0.000067
