start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170574958721687,170574958737204,170574958747678,170574958749521,170574958760579,170574958760633,265650,93825434198544,4375639744,7,2732,1151,1418
170574967121260,170574967136236,170574967148198,170574967149531,170574967158001,170574967158101,265650,93825434198544,4375639744,7,2732,1151,1419
170574975383294,170574975394650,170574975403207,170574975404501,170574975412585,170574975412668,265650,93825434198544,4375639744,7,2732,1151,1420
170574983820786,170574983850854,170574983861723,170574983862727,170574983868943,170574983869041,265650,93825434198544,4375639744,7,2732,1151,1421
170574992160546,170574992190387,170574992200845,170574992201726,170574992207592,170574992207679,265650,93825434198544,4375639744,7,2732,1151,1422
170575000363887,170575000373441,170575000381182,170575000382084,170575000388541,170575000388607,265650,93825434198544,4375639744,7,2732,1151,1423
170575008817928,170575008836280,170575008848072,170575008850173,170575008858503,170575008858589,265650,93825434198544,4375639744,7,2732,1151,1424
170575017150563,170575017174837,170575017186321,170575017189173,170575017195925,170575017196041,265650,93825434198544,4375639744,7,2732,1151,1425
170575025395833,170575025418006,170575025430408,170575025433382,170575025442066,170575025442127,265650,93825434198544,4375639744,7,2732,1151,1426
170575033741915,170575033759286,170575033770658,170575033772513,170575033778464,170575033778558,265650,93825434198544,4375639744,7,2732,1151,1427
170575042077962,170575042094638,170575042105564,170575042107718,170575042113967,170575042114034,265650,93825434198544,4375639744,7,2732,1151,1428
170575050351439,170575050368884,170575050379636,170575050381607,170575050389374,170575050389454,265650,93825434198544,4375639744,7,2732,1151,1429
170575058694795,170575058711040,170575058721717,170575058723927,170575058731943,170575058732048,265650,93825434198544,4375639744,7,2732,1151,1430
170575067072724,170575067090554,170575067101697,170575067103687,170575067109149,170575067109232,265650,93825434198544,4375639744,7,2732,1151,1431
170575075373022,170575075393926,170575075405655,170575075408446,170575075421759,170575075421824,265650,93825434198544,4375639744,7,2732,1151,1432
170575083697639,170575083715569,170575083726978,170575083728898,170575083738989,170575083739042,265650,93825434198544,4375639744,7,2732,1151,1433
170575092045728,170575092064393,170575092074915,170575092077038,170575092089078,170575092089149,265650,93825434198544,4375639744,7,2732,1151,1434
170575100367062,170575100389224,170575100400971,170575100403955,170575100415027,170575100415093,265650,93825434198544,4375639744,7,2732,1151,1435
170575108843246,170575108860884,170575108872902,170575108874549,170575108881074,170575108881183,265650,93825434198544,4375639744,7,2732,1151,1436
170575117133575,170575117146301,170575117157498,170575117158809,170575117165746,170575117165845,265650,93825434198544,4375639744,7,2732,1151,1437
170575125357393,170575125367544,170575125375753,170575125376526,170575125381705,170575125381778,265650,93825434198544,4375639744,7,2732,1151,1438
170575133799591,170575133812246,170575133822968,170575133824008,170575133830155,170575133830240,265650,93825434198544,4375639744,7,2732,1151,1439
170575142157716,170575142169964,170575142180640,170575142181585,170575142187319,170575142187398,265650,93825434198544,4375639744,7,2732,1151,1440
170575150395604,170575150404385,170575150411864,170575150412523,170575150417176,170575150417223,265650,93825434198544,4375639744,7,2732,1151,1441
170575158806954,170575158825396,170575158836929,170575158839606,170575158845756,170575158845862,265650,93825434198544,4375639744,7,2732,1151,1442
170575167099120,170575167116474,170575167127245,170575167129465,170575167135061,170575167135163,265650,93825434198544,4375639744,7,2732,1151,1443
170575175417848,170575175440953,170575175452870,170575175455631,170575175467256,170575175467339,265650,93825434198544,4375639744,7,2732,1151,1444
170575183754062,170575183771969,170575183783348,170575183785429,170575183794939,170575183795028,265650,93825434198544,4375639744,7,2732,1151,1445
170575192066914,170575192084005,170575192095021,170575192096814,170575192103408,170575192103511,265650,93825434198544,4375639744,7,2732,1151,1446
170575200377653,170575200394597,170575200405319,170575200406838,170575200413263,170575200413344,265650,93825434198544,4375639744,7,2732,1151,1447
170575208753256,170575208768408,170575208779313,170575208781060,170575208787188,170575208787245,265650,93825434198544,4375639744,7,2732,1151,1448
170575217101186,170575217117536,170575217128087,170575217130164,170575217136722,170575217136818,265650,93825434198544,4375639744,7,2732,1151,1449
170575225440788,170575225461344,170575225474040,170575225476880,170575225485288,170575225485346,265650,93825434198544,4375639744,7,2732,1151,1450
170575233746859,170575233763097,170575233773542,170575233775691,170575233782812,170575233782884,265650,93825434198544,4375639744,7,2732,1151,1451
170575242106341,170575242123004,170575242134345,170575242136287,170575242144103,170575242144152,265650,93825434198544,4375639744,7,2732,1151,1452
170575250452032,170575250463852,170575250473002,170575250474110,170575250478161,170575250478221,265650,93825434198544,4375639744,7,2732,1151,1453
170575258805759,170575258817906,170575258828844,170575258829769,170575258834034,170575258834111,265650,93825434198544,4375639744,7,2732,1151,1454
170575267163719,170575267176360,170575267187152,170575267188043,170575267194168,170575267194241,265650,93825434198544,4375639744,7,2732,1151,1455
170575275483565,170575275500745,170575275511479,170575275514010,170575275525466,170575275525539,265650,93825434198544,4375639744,7,2732,1151,1456
170575283724854,170575283743119,170575283754069,170575283756292,170575283765691,170575283765766,265650,93825434198544,4375639744,7,2732,1151,1457
170575292069195,170575292086576,170575292097228,170575292099629,170575292111455,170575292111513,265650,93825434198544,4375639744,7,2732,1151,1458
170575300433066,170575300449869,170575300460620,170575300462303,170575300468989,170575300469038,265650,93825434198544,4375639744,7,2732,1151,1459
170575308762339,170575308781862,170575308793124,170575308796060,170575308813482,170575308813538,265650,93825434198544,4375639744,7,2732,1151,1460
170575317147693,170575317168196,170575317179705,170575317182197,170575317204421,170575317204530,265650,93825434198544,4375639744,7,2732,1151,1461
170575325499741,170575325518545,170575325529907,170575325532408,170575325545705,170575325545787,265650,93825434198544,4375639744,7,2732,1151,1462
170575333769918,170575333787380,170575333798165,170575333800126,170575333807270,170575333807331,265650,93825434198544,4375639744,7,2732,1151,1463
170575342123859,170575342141876,170575342153068,170575342155336,170575342166700,170575342166780,265650,93825434198544,4375639744,7,2732,1151,1464
170575350455952,170575350472595,170575350482967,170575350484436,170575350493341,170575350493390,265650,93825434198544,4375639744,7,2732,1151,1465
170575358747150,170575358762961,170575358773914,170575358776176,170575358786074,170575358786129,265650,93825434198544,4375639744,7,2732,1151,1466
170575367103025,170575367121283,170575367131672,170575367133893,170575367138579,170575367138635,265650,93825434198544,4375639744,7,2732,1151,1467
170575375464817,170575375486142,170575375497259,170575375500113,170575375508949,170575375509021,265650,93825434198544,4375639744,7,2732,1151,1468
170575383744169,170575383761830,170575383773015,170575383774665,170575383784586,170575383784639,265650,93825434198544,4375639744,7,2732,1151,1469
170575392084403,170575392101385,170575392112430,170575392114321,170575392126456,170575392126520,265650,93825434198544,4375639744,7,2732,1151,1470
170575400472175,170575400495056,170575400507418,170575400509931,170575400522257,170575400522334,265650,93825434198544,4375639744,7,2732,1151,1471
170575408735632,170575408750994,170575408762030,170575408763690,170575408771855,170575408771923,265650,93825434198544,4375639744,7,2732,1151,1472
170575417092823,170575417109176,170575417119819,170575417121518,170575417128300,170575417128371,265650,93825434198544,4375639744,7,2732,1151,1473
