frame,epoch,capture_ms,mean_luma,dark_fraction
138,1789845410.227666,67.653,33.705,0.000067
139,1789845410.304105,67.339,33.705,0.000067
140,1789845410.380328,67.149,33.705,0.000067
141,1789845410.443222,53.829,83.887,0.000067
142,1789845410.519792,62.427,84.510,0.000067
143,1789845410.595684,61.855,84.707,0.000067
144,1789845410.672751,63.173,84.666,0.000067
145,1789845410.762276,70.310,33.705,0.000067
146,1789845410.824670,55.507,85.206,0.000067
147,1789845410.901187,62.521,85.444,0.000067
148,1789845410.978310,63.326,85.160,0.000067
149,1789845411.068887,71.179,33.705,0.000067
150,1789845411.130556,54.881,84.678,0.000067
151,1789845411.221370,71.957,33.705,0.000067
152,1789845411.303763,73.375,84.065,0.000067
153,1789845411.395931,73.169,33.705,0.000067
154,1789845411.472662,69.871,33.705,0.000067
155,1789845411.535658,56.011,81.925,0.000067
156,1789845411.612221,62.497,80.945,0.000067
157,1789845411.688133,61.864,79.869,0.000067
158,1789845411.763905,61.682,78.786,0.000067
159,1789845411.837747,59.810,77.997,0.000067
160,1789845411.913870,62.047,78.388,0.000067
161,1789845411.990128,62.162,79.305,0.000067
162,1789845412.066900,62.750,80.251,0.000067
163,1789845412.143115,61.994,81.080,0.000067
164,1789845412.219806,62.620,81.900,0.000067
165,1789845412.296505,62.688,82.977,0.000067
166,1789845412.372272,61.833,83.361,0.000067
167,1789845412.449693,63.757,84.117,0.000067
168,1789845412.526648,62.914,84.406,0.000067
169,1789845412.603089,62.531,84.331,0.000067
170,1789845412.679624,62.583,84.896,0.000067
171,1789845412.755427,61.712,85.160,0.000067
172,1789845412.821289,51.991,85.072,0.000067
173,1789845412.839115,3.887,85.072,0.000067
174,1789845412.889214,3.900,85.072,0.000067
175,1789845412.939535,4.162,85.072,0.000067
176,1789845412.989327,3.880,85.106,0.000067
177,1789845413.039654,4.145,85.106,0.000067
178,1789845413.089640,4.063,85.106,0.000067
179,1789845413.140160,4.498,85.106,0.000067
180,1789845413.190128,4.381,85.106,0.000067
181,1789845413.240255,4.430,85.106,0.000067
182,1789845413.290559,4.654,85.106,0.000067
183,1789845413.340614,4.653,85.106,0.000067
184,1789845413.390654,4.634,85.106,0.000067
185,1789845413.441236,5.151,85.106,0.000067
186,1789845413.491361,5.218,85.106,0.000067
187,1789845413.541362,5.159,85.106,0.000067
188,1789845413.591167,4.906,85.106,0.000067
189,1789845413.641481,5.161,85.106,0.000067
190,1789845413.691913,5.486,85.106,0.000067
191,1789845413.741924,5.422,85.106,0.000067
192,1789845413.797328,10.760,85.106,0.000067
193,1789845413.842332,5.707,85.106,0.000067
194,1789845413.892403,5.694,85.106,0.000067
195,1789845413.942464,5.679,85.106,0.000067
196,1789845413.992416,5.546,85.106,0.000067
197,1789845414.042617,5.668,85.106,0.000067
198,1789845414.092681,5.673,85.106,0.000067
199,1789845414.143384,6.287,85.106,0.000067
200,1789845414.193465,6.309,85.106,0.000067
201,1789845414.243479,6.262,85.106,0.000067
202,1789845414.293128,5.851,85.106,0.000067
203,1789845414.343333,5.942,85.106,0.000067
204,1789845414.393494,6.028,85.106,0.000067
205,1789845414.443720,6.137,85.106,0.000067
206,1789845414.493630,5.972,85.106,0.000067
207,1789845414.543532,5.788,85.106,0.000067
208,1789845414.593587,5.765,85.106,0.000067
209,1789845414.644814,6.892,85.106,0.000067
210,1789845414.695247,7.245,85.106,0.000067
211,1789845414.745248,7.145,85.106,0.000067
212,1789845414.795507,7.347,85.106,0.000067
213,1789845414.845621,7.398,85.106,0.000067
214,1789845414.895516,7.231,85.106,0.000067
215,1789845414.945655,7.312,85.106,0.000067
216,1789845414.995734,7.332,85.106,0.000067
217,1789845415.045810,7.296,85.106,0.000067
218,1789845415.095882,7.311,85.106,0.000067
219,1789845415.146457,7.803,85.106,0.000067
220,1789845415.196561,7.847,85.106,0.000067
221,1789845415.246615,7.813,85.106,0.000067
222,1789845415.296653,7.793,85.106,0.000067
223,1789845415.346785,7.835,85.106,0.000067
224,1789845415.396909,7.873,85.106,0.000067
225,1789845415.446931,7.845,85.106,0.000067
226,1789845415.497089,7.942,85.106,0.000067
227,1789845415.547096,7.890,85.106,0.000067
228,1789845415.597055,7.790,85.106,0.000067
229,1789845415.647189,7.867,85.106,0.000067
230,1789845415.697186,7.804,85.106,0.000067
231,1789845415.747338,7.899,85.106,0.000067
232,1789845415.797335,7.837,85.106,0.000067
233,1789845415.847419,7.863,85.106,0.000067
234,1789845415.897361,7.715,85.106,0.000067
235,1789845415.947492,7.762,85.106,0.000067
236,1789845415.997558,7.746,85.106,0.000067
237,1789845416.047644,7.768,85.106,0.000067
238,1789845416.097785,7.843,85.106,0.000067
239,1789845416.147792,7.789,85.106,0.000067
240,1789845416.197980,7.883,85.106,0.000067
241,1789845416.248080,7.831,85.106,0.000067
242,1789845416.298152,7.843,85.106,0.000067
243,1789845416.348307,7.859,85.106,0.000067
244,1789845416.398397,7.886,85.106,0.000067
245,1789845416.448529,7.957,85.106,0.000067
246,1789845416.498526,7.873,85.106,0.000067
247,1789845416.548512,7.771,85.106,0.000067
248,1789845416.598536,7.703,85.106,0.000067
249,1789845416.648576,7.687,85.106,0.000067
250,1789845416.698744,7.797,85.106,0.000067
251,1789845416.748541,7.518,85.106,0.000067
252,1789845416.798937,7.802,85.106,0.000067
253,1789845416.848573,7.377,85.106,0.000067
254,1789845416.898652,7.397,85.106,0.000067
255,1789845416.948805,7.490,85.106,0.000067
256,1789845416.999297,7.922,85.106,0.000067
257,1789845417.049352,7.915,85.106,0.000067
258,1789845417.099327,7.808,85.106,0.000067
259,1789845417.149363,7.784,85.106,0.000067
260,1789845417.199478,7.817,85.106,0.000067
261,1789845417.249470,7.721,85.106,0.000067
262,1789845417.299584,7.750,85.106,0.000067
263,1789845417.349748,7.830,85.106,0.000067
264,1789845417.399832,7.831,85.106,0.000067
265,1789845417.449869,7.809,85.106,0.000067
266,1789845417.499761,7.682,85.106,0.000067
267,1789845417.549974,7.837,85.106,0.000067
268,1789845417.600108,7.913,85.106,0.000067
269,1789845417.650090,7.837,85.106,0.000067
270,1789845417.700104,7.768,85.106,0.000067
271,1789845417.750149,7.735,85.106,0.000067
272,1789845417.800247,7.766,85.106,0.000067
273,1789845417.850436,7.817,85.106,0.000067
274,1789845417.900412,7.712,85.106,0.000067
275,1789845417.950533,7.721,85.106,0.000067
276,1789845418.000606,7.716,85.106,0.000067
277,1789845418.050943,7.993,85.106,0.000067
278,1789845418.100766,7.760,85.106,0.000067
279,1789845418.150954,7.879,85.106,0.000067
