frame,epoch,capture_ms,mean_luma,dark_fraction
138,1789845119.346982,66.104,33.705,0.000067
139,1789845119.423524,67.571,33.705,0.000067
140,1789845119.497679,65.106,33.705,0.000067
141,1789845119.571897,65.211,33.705,0.000067
142,1789845119.646230,67.399,33.705,0.000067
143,1789845119.706940,53.716,84.510,0.000067
144,1789845119.783338,62.435,84.707,0.000067
145,1789845119.869211,71.883,33.705,0.000067
146,1789845119.950109,71.873,85.054,0.000067
147,1789845120.032563,63.795,33.705,0.000067
148,1789845120.106556,64.927,33.705,0.000067
149,1789845120.169882,54.317,84.924,0.000067
150,1789845120.257512,68.801,33.705,0.000067
151,1789845120.331359,64.841,33.705,0.000067
152,1789845120.395005,54.641,84.154,0.000067
153,1789845120.480145,65.794,33.705,0.000067
154,1789845120.554353,67.160,33.705,0.000067
155,1789845120.617627,56.392,83.014,0.000067
156,1789845120.705086,73.415,33.705,0.000067
157,1789845120.785767,71.581,81.107,0.000067
158,1789845120.872077,72.323,33.705,0.000067
159,1789845120.946667,67.557,33.705,0.000067
160,1789845121.021184,65.484,33.705,0.000067
161,1789845121.095840,67.707,33.705,0.000067
162,1789845121.157384,54.631,78.995,0.000067
163,1789845121.234449,57.978,79.608,0.000067
164,1789845121.320344,66.871,33.705,0.000067
165,1789845121.381174,53.906,81.796,0.000067
166,1789845121.458155,62.701,82.264,0.000067
167,1789845121.544289,71.853,33.705,0.000067
168,1789845121.618492,67.115,33.705,0.000067
169,1789845121.681770,56.218,84.058,0.000067
170,1789845121.754244,57.878,84.381,0.000067
171,1789845121.828185,59.821,84.796,0.000067
172,1789845121.904459,62.410,84.854,0.000067
173,1789845121.991776,73.436,33.705,0.000067
174,1789845122.025160,24.351,85.206,0.000067
175,1789845122.055281,4.389,85.206,0.000067
176,1789845122.105238,4.290,85.206,0.000067
177,1789845122.155302,4.292,85.206,0.000067
178,1789845122.205460,4.361,85.106,0.000067
179,1789845122.255766,4.610,85.106,0.000067
180,1789845122.305893,4.631,85.106,0.000067
181,1789845122.355493,4.169,85.106,0.000067
182,1789845122.405893,4.491,85.106,0.000067
183,1789845122.456206,4.604,85.106,0.000067
184,1789845122.506177,4.454,85.106,0.000067
185,1789845122.556125,4.298,85.106,0.000067
186,1789845122.606897,4.991,85.106,0.000067
187,1789845122.657047,5.006,85.106,0.000067
188,1789845122.707091,4.970,85.106,0.000067
189,1789845122.757296,4.980,85.106,0.000067
190,1789845122.807726,5.288,85.106,0.000067
191,1789845122.858078,5.523,85.106,0.000067
192,1789845122.908050,5.351,85.106,0.000067
193,1789845122.958325,5.507,85.106,0.000067
194,1789845123.008713,5.816,85.106,0.000067
195,1789845123.058707,5.727,85.106,0.000067
196,1789845123.108834,5.797,85.106,0.000067
197,1789845123.159284,6.175,85.106,0.000067
198,1789845123.209210,6.044,85.106,0.000067
199,1789845123.259340,6.097,85.106,0.000067
200,1789845123.309422,6.096,85.106,0.000067
201,1789845123.359456,6.049,85.106,0.000067
202,1789845123.409637,6.169,85.106,0.000067
203,1789845123.459589,6.062,85.106,0.000067
204,1789845123.510511,6.882,85.106,0.000067
205,1789845123.560528,6.810,85.106,0.000067
206,1789845123.610587,6.813,85.106,0.000067
207,1789845123.660662,6.830,85.106,0.000067
208,1789845123.710796,6.905,85.106,0.000067
209,1789845123.760519,6.568,85.106,0.000067
210,1789845123.810570,6.496,85.106,0.000067
211,1789845123.860754,6.590,85.106,0.000067
212,1789845123.910705,6.485,85.106,0.000067
213,1789845123.961164,6.748,85.106,0.000067
214,1789845124.012008,7.498,85.106,0.000067
215,1789845124.061860,7.294,85.106,0.000067
216,1789845124.111707,7.063,85.106,0.000067
217,1789845124.161526,6.767,85.106,0.000067
218,1789845124.212138,7.296,85.106,0.000067
219,1789845124.262137,7.191,85.106,0.000067
220,1789845124.312049,7.028,85.106,0.000067
221,1789845124.362619,7.514,85.106,0.000067
222,1789845124.412327,7.164,85.106,0.000067
223,1789845124.462862,7.560,85.106,0.000067
224,1789845124.512588,7.227,85.106,0.000067
225,1789845124.562510,7.033,85.106,0.000067
226,1789845124.613091,7.525,85.106,0.000067
227,1789845124.662808,7.133,85.106,0.000067
228,1789845124.713203,7.444,85.106,0.000067
229,1789845124.762792,6.946,85.106,0.000067
230,1789845124.813019,7.114,85.106,0.000067
231,1789845124.863230,7.243,85.106,0.000067
232,1789845124.913423,7.360,85.106,0.000067
233,1789845124.963154,7.030,85.106,0.000067
234,1789845125.013427,7.245,85.106,0.000067
235,1789845125.063652,7.335,85.106,0.000067
236,1789845125.113310,6.847,85.106,0.000067
237,1789845125.163635,7.072,85.106,0.000067
238,1789845125.214222,7.547,85.106,0.000067
239,1789845125.264082,7.277,85.106,0.000067
240,1789845125.313983,7.040,85.106,0.000067
241,1789845125.364534,7.480,85.106,0.000067
242,1789845125.414398,7.297,85.106,0.000067
243,1789845125.464542,7.331,85.106,0.000067
244,1789845125.514714,7.447,85.106,0.000067
245,1789845125.564250,6.905,85.106,0.000067
246,1789845125.614330,6.874,85.106,0.000067
247,1789845125.664657,7.126,85.106,0.000067
248,1789845125.714793,7.147,85.106,0.000067
249,1789845125.764712,7.008,85.106,0.000067
250,1789845125.814691,6.909,85.106,0.000067
251,1789845125.865065,7.155,85.106,0.000067
252,1789845125.915005,7.012,85.106,0.000067
253,1789845125.965221,7.031,85.106,0.000067
254,1789845126.015569,7.230,85.106,0.000067
255,1789845126.065731,7.258,85.106,0.000067
256,1789845126.116093,7.501,85.106,0.000067
257,1789845126.166045,7.377,85.106,0.000067
258,1789845126.215969,7.238,85.106,0.000067
259,1789845126.266245,7.413,85.106,0.000067
260,1789845126.315998,7.092,85.106,0.000067
261,1789845126.366261,7.278,85.106,0.000067
262,1789845126.416526,7.460,85.106,0.000067
263,1789845126.466172,7.069,85.106,0.000067
264,1789845126.516507,7.282,85.106,0.000067
265,1789845126.566309,7.022,85.106,0.000067
266,1789845126.616199,6.851,85.106,0.000067
267,1789845126.666818,7.391,85.106,0.000067
268,1789845126.716988,7.476,85.106,0.000067
269,1789845126.767179,7.549,85.106,0.000067
270,1789845126.816964,7.268,85.106,0.000067
271,1789845126.867094,7.336,85.106,0.000067
272,1789845126.916816,6.980,85.106,0.000067
273,1789845126.967171,7.262,85.106,0.000067
274,1789845127.017164,7.174,85.106,0.000067
275,1789845127.067259,7.139,85.106,0.000067
276,1789845127.117652,7.350,85.106,0.000067
277,1789845127.167444,7.083,85.106,0.000067
278,1789845127.217886,7.448,85.106,0.000067
279,1789845127.268028,7.387,85.106,0.000067
