frame,epoch,capture_ms,mean_luma,dark_fraction
138,1789844858.208483,7.850,110.602,0.005981
139,1789844858.257712,7.017,110.602,0.005981
140,1789844858.308551,7.768,110.602,0.005981
141,1789844858.358611,7.769,110.602,0.005981
142,1789844858.408698,7.792,110.602,0.005981
143,1789844858.458454,7.461,110.602,0.005981
144,1789844858.508817,7.764,110.602,0.005981
145,1789844858.558933,7.824,110.602,0.005981
146,1789844858.608913,7.747,110.602,0.005981
147,1789844858.659028,7.781,110.602,0.005981
148,1789844858.709154,7.850,110.602,0.005981
149,1789844858.759157,7.787,110.602,0.005981
150,1789844858.809337,7.885,110.602,0.005981
151,1789844858.859403,7.872,110.602,0.005981
152,1789844858.909558,7.945,110.602,0.005981
153,1789844858.959364,7.673,110.602,0.005981
154,1789844859.009518,7.742,110.602,0.005981
155,1789844859.059673,7.818,110.602,0.005981
156,1789844859.109627,7.712,110.602,0.005981
157,1789844859.159813,7.838,110.602,0.005981
158,1789844859.209948,7.918,110.602,0.005981
159,1789844859.259521,7.429,110.602,0.005981
160,1789844859.309591,7.419,110.602,0.005981
161,1789844859.359462,7.207,110.602,0.005981
162,1789844859.409670,7.287,110.602,0.005981
163,1789844859.459662,7.193,110.602,0.005981
164,1789844859.509930,7.389,110.602,0.005981
165,1789844859.560135,7.509,110.602,0.005981
166,1789844859.610020,7.290,110.602,0.005981
167,1789844859.660155,7.319,110.602,0.005981
168,1789844859.710285,7.366,110.602,0.005981
169,1789844859.760390,7.385,110.602,0.005981
170,1789844859.810538,7.442,110.602,0.005981
171,1789844859.860571,7.399,110.602,0.005981
172,1789844859.910744,7.495,110.602,0.005981
173,1789844859.960327,6.994,110.602,0.005981
174,1789844860.010960,7.510,110.602,0.005981
175,1789844860.061157,7.606,110.602,0.005981
176,1789844860.111082,7.415,110.602,0.005981
177,1789844860.161225,7.358,110.602,0.005981
178,1789844860.211169,7.177,110.602,0.005981
179,1789844860.261722,7.580,110.602,0.005981
180,1789844860.311651,7.402,110.602,0.005981
181,1789844860.361934,7.567,110.602,0.005981
182,1789844860.412281,7.709,110.602,0.005981
183,1789844860.461851,7.198,110.602,0.005981
184,1789844860.512161,7.438,110.602,0.005981
185,1789844860.562360,7.554,110.602,0.005981
186,1789844860.612235,7.372,110.602,0.005981
187,1789844860.662321,7.358,110.602,0.005981
188,1789844860.712322,7.296,110.602,0.005981
189,1789844860.762578,7.476,110.602,0.005981
190,1789844860.812518,7.325,110.602,0.005981
191,1789844860.862797,7.532,110.602,0.005981
192,1789844860.912957,7.630,110.602,0.005981
193,1789844860.962350,6.947,110.602,0.005981
194,1789844861.012198,6.708,110.602,0.005981
195,1789844861.063161,7.596,110.602,0.005981
196,1789844861.113142,7.516,110.602,0.005981
197,1789844861.163136,7.450,110.602,0.005981
198,1789844861.213192,7.428,110.602,0.005981
199,1789844861.262210,6.370,110.602,0.005981
200,1789844861.312780,6.858,110.602,0.005981
201,1789844861.363589,7.588,110.602,0.005981
202,1789844861.413515,7.381,110.602,0.005981
203,1789844861.463903,7.711,110.602,0.005981
204,1789844861.513640,7.333,110.602,0.005981
205,1789844861.563963,7.578,110.602,0.005981
206,1789844861.614173,7.704,110.602,0.005981
207,1789844861.663877,7.327,110.602,0.005981
208,1789844861.713977,7.299,110.602,0.005981
209,1789844861.764089,7.278,110.602,0.005981
210,1789844861.814288,7.380,110.602,0.005981
211,1789844861.864361,7.340,110.602,0.005981
212,1789844861.914451,7.374,110.602,0.005981
213,1789844861.964649,7.460,110.602,0.005981
214,1789844862.014470,7.221,110.602,0.005981
215,1789844862.064964,7.514,110.602,0.005981
216,1789844862.114918,7.414,110.602,0.005981
217,1789844862.165061,7.437,110.602,0.005981
218,1789844862.215016,7.333,110.602,0.005981
219,1789844862.265181,7.440,110.602,0.005981
220,1789844862.315367,7.549,110.602,0.005981
221,1789844862.365065,7.167,110.602,0.005981
222,1789844862.415433,7.455,110.602,0.005981
223,1789844862.465309,7.270,110.602,0.005981
224,1789844862.515525,7.419,110.602,0.005981
225,1789844862.565638,7.446,110.602,0.005981
226,1789844862.615796,7.545,110.602,0.005981
227,1789844862.664603,6.290,110.602,0.005981
228,1789844862.715226,6.850,110.602,0.005981
229,1789844862.764986,6.550,110.602,0.005981
230,1789844862.815086,6.596,110.602,0.005981
231,1789844862.865633,7.059,110.602,0.005981
232,1789844862.916133,7.497,110.602,0.005981
233,1789844862.966299,7.577,110.602,0.005981
234,1789844863.016326,7.547,110.602,0.005981
235,1789844863.065892,7.052,110.602,0.005981
236,1789844863.116640,7.740,110.602,0.005981
237,1789844863.166723,7.761,110.602,0.005981
238,1789844863.216835,7.809,110.602,0.005981
239,1789844863.266965,7.853,110.602,0.005981
240,1789844863.316957,7.786,110.602,0.005981
241,1789844863.365741,6.513,110.602,0.005981
242,1789844863.416680,7.391,110.602,0.005981
243,1789844863.467275,7.928,110.602,0.005981
244,1789844863.517346,7.912,110.602,0.005981
245,1789844863.567486,7.970,110.602,0.005981
246,1789844863.617179,7.600,110.602,0.005981
247,1789844863.667541,7.903,110.602,0.005981
248,1789844863.717558,7.852,110.602,0.005981
249,1789844863.767537,7.748,110.602,0.005981
250,1789844863.817797,7.929,110.602,0.005981
251,1789844863.867754,7.829,110.602,0.005981
252,1789844863.917715,7.706,110.602,0.005981
253,1789844863.967952,7.875,110.602,0.005981
254,1789844864.017946,7.789,110.602,0.005981
255,1789844864.068086,7.873,110.602,0.005981
256,1789844864.118167,7.897,110.602,0.005981
257,1789844864.168282,7.928,110.602,0.005981
258,1789844864.218205,7.793,110.602,0.005981
259,1789844864.268379,7.886,110.602,0.005981
260,1789844864.318466,7.896,110.602,0.005981
261,1789844864.368458,7.805,110.602,0.005981
262,1789844864.418518,7.785,110.602,0.005981
263,1789844864.468583,7.768,110.602,0.005981
264,1789844864.518724,7.848,110.602,0.005981
265,1789844864.568745,7.814,110.602,0.005981
266,1789844864.618788,7.778,110.602,0.005981
267,1789844864.668922,7.848,110.602,0.005981
268,1789844864.718978,7.838,110.602,0.005981
269,1789844864.769026,7.828,110.602,0.005981
270,1789844864.819114,7.859,110.602,0.005981
271,1789844864.869215,7.903,110.602,0.005981
272,1789844864.919209,7.838,110.602,0.005981
273,1789844864.969311,7.824,110.602,0.005981
274,1789844865.019444,7.887,110.602,0.005981
275,1789844865.069443,7.821,110.602,0.005981
276,1789844865.119721,8.019,110.602,0.005981
277,1789844865.169628,7.765,110.602,0.005981
278,1789844865.219686,7.765,110.602,0.005981
279,1789844865.269820,7.832,110.602,0.005981
