frame,epoch,capture_ms,mean_luma,dark_fraction
197,1789846304.669364,45.338,33.705,0.000067
198,1789846304.723659,47.451,33.705,0.000067
199,1789846304.779323,46.711,33.705,0.000067
200,1789846304.832880,46.506,33.705,0.000067
201,1789846304.885207,43.344,33.705,0.000067
202,1789846304.941382,47.158,33.705,0.000067
203,1789846304.993856,43.427,33.705,0.000067
204,1789846305.051995,48.983,81.537,0.000067
205,1789846305.102561,36.515,82.278,0.000067
206,1789846305.156776,40.211,82.630,0.000067
207,1789846305.211202,40.422,83.365,0.000067
208,1789846305.264200,39.086,83.528,0.000067
209,1789846305.328954,50.811,33.705,0.000067
210,1789846305.382702,46.833,33.705,0.000067
211,1789846305.434824,45.068,33.705,0.000067
212,1789846305.479948,38.079,84.678,0.000067
213,1789846305.545121,51.225,33.705,0.000067
214,1789846305.599169,47.082,33.705,0.000067
215,1789846305.654806,48.679,33.705,0.000067
216,1789846305.698408,34.525,33.705,0.000067
217,1789846305.718467,4.487,85.206,0.000067
218,1789846305.768294,4.234,85.206,0.000067
219,1789846305.818544,4.470,85.206,0.000067
220,1789846305.874047,9.904,85.106,0.000067
221,1789846305.918886,4.686,85.106,0.000067
222,1789846305.968514,4.255,85.106,0.000067
223,1789846306.018871,4.553,85.106,0.000067
224,1789846306.068872,4.494,85.106,0.000067
225,1789846306.119298,4.835,85.106,0.000067
226,1789846306.169036,4.517,85.106,0.000067
227,1789846306.219396,4.818,85.106,0.000067
228,1789846306.269516,4.852,85.106,0.000067
229,1789846306.319811,5.082,85.106,0.000067
230,1789846306.369489,4.702,85.106,0.000067
231,1789846306.419975,5.098,85.106,0.000067
232,1789846306.470143,5.181,85.106,0.000067
233,1789846306.520465,5.419,85.106,0.000067
234,1789846306.570349,5.237,85.106,0.000067
235,1789846306.620544,5.374,85.106,0.000067
236,1789846306.683565,18.316,85.106,0.000067
237,1789846306.721268,5.949,85.106,0.000067
238,1789846306.771233,5.858,85.106,0.000067
239,1789846306.821574,6.140,85.106,0.000067
240,1789846306.871281,5.784,85.106,0.000067
241,1789846306.921472,5.920,85.106,0.000067
242,1789846306.971504,5.872,85.106,0.000067
243,1789846307.021869,6.157,85.106,0.000067
244,1789846307.071528,5.760,85.106,0.000067
245,1789846307.121896,6.032,85.106,0.000067
246,1789846307.171772,5.847,85.106,0.000067
247,1789846307.222793,6.772,85.106,0.000067
248,1789846307.272605,6.515,85.106,0.000067
249,1789846307.323014,6.864,85.106,0.000067
250,1789846307.372839,6.624,85.106,0.000067
251,1789846307.422944,6.669,85.106,0.000067
252,1789846307.472946,6.607,85.106,0.000067
253,1789846307.523355,6.932,85.106,0.000067
254,1789846307.573054,6.570,85.106,0.000067
255,1789846307.623392,6.844,85.106,0.000067
