os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
119.815,8.3462,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,748144164
119.978,8.33484,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,756479652
120.047,8.33006,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,764809806
120.296,8.31286,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,773123176
120.042,8.33039,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,781453761
120.327,8.31071,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,789764721
118.91,8.40974,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,798175781
120.9,8.27132,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,806447678
118.751,8.421,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,814869279
119.629,8.35919,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,823229826
120.421,8.30422,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,831533890
120.95,8.26791,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,839802064
120.036,8.33084,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,848133773
119.607,8.36069,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,856494767
120.381,8.30693,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,864802140
120.258,8.31547,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,873117831
119.632,8.35898,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,881477217
119.767,8.34956,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,889827184
120.354,8.3088,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,898136124
120.837,8.27559,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,906411955
119.527,8.36631,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,914778545
119.573,8.36309,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,923142570
119.274,8.38403,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,931527799
119.798,8.34737,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,939875486
120.673,8.28683,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,948162386
119.907,8.33978,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,956502685
120.8,8.27817,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,964781005
120.036,8.33081,16.9533,0,53,59,0,2500,0,0,0,22.3867,11.9991,1.86603,3674,973112262
